GoogleCountry,Ecosystem,GoogleCity,Region,flag
United States,San Bernardino,Yucaipa,,1
United States,San Bernardino,Yucca Valley,,-2
United States,Research Triangle,Raleigh,,1
United States,Research Triangle,Durham,,1
United States,Research Triangle,Chapel Hill,,1
United States,Denver-Boulder,Denver,,1
United States,Denver-Boulder,Boulder,,1
United States,Omaha-Lincoln,Omaha,,1
United States,Omaha-Lincoln,Lincoln,,1
United States,Salt Lake-Provo,Salt Lake,,1
United States,Salt Lake-Provo,Provo,,1
United States,Washington DC,Abingdon,,1
United States,Washington DC,Adamstown,,-2
United States,Washington DC,Adelphi,,1
United States,Washington DC,Aldie,,1
United States,Washington DC,Alexandria,,1
United States,Washington DC,Amissville,,-2
United States,Washington DC,Annandale,,1
United States,Washington DC,Annapolis,,1
United States,Washington DC,Annapolis Junction,,-2
United States,Washington DC,Arlington,,1
United States,Washington DC,Arnold,,-2
United States,Washington DC,Ashburn,,1
United States,Washington DC,Ashton-Sandy Spring,,-2
United States,Washington DC,Aspen Hill,,-2
United States,Washington DC,Baltimore,,1
United States,Washington DC,Bealeton,,-2
United States,Washington DC,Bel Air,,1
United States,Washington DC,Beltsville,,-2
United States,Washington DC,Berryville,,-2
United States,Washington DC,Berwyn Heights,,-2
United States,Washington DC,Bethesda,,1
United States,Washington DC,Bluemont,,-2
United States,Washington DC,Boonsboro,,-2
United States,Washington DC,Bowie,,1
United States,Washington DC,Boyds,,-2
United States,Washington DC,Brambleton,,1
United States,Washington DC,Brandy Station,,-2
United States,Washington DC,Brandywine,,-2
United States,Washington DC,Bristow,,-2
United States,Washington DC,Broadlands,,-2
United States,Washington DC,Brookeville,,-2
United States,Washington DC,Buckeystown,,-2
United States,Washington DC,Burke,,1
United States,Washington DC,Burkittsville,,-2
United States,Washington DC,Burtonsville,,-2
United States,Washington DC,Cabin John,,-2
United States,Washington DC,Calverton,,-2
United States,Washington DC,Camp Springs,,-2
United States,Washington DC,Capitol Heights,,-2
United States,Washington DC,Catharpin,,-2
United States,Washington DC,Catonsville,,-2
United States,Washington DC,Centreville,,1
United States,Washington DC,Chantilly,,1
United States,Washington DC,Charles Town,,1
United States,Washington DC,Charlotte Hall,,1
United States,Washington DC,Chesapeake Beach,,-2
United States,Washington DC,Chester Gap,,-2
United States,Washington DC,Chestertown,,-2
United States,Washington DC,Cheverly,,-2
United States,Washington DC,Chevy Chase,,-2
United States,Washington DC,Churchville,,-2
United States,Washington DC,Clarksburg,,1
United States,Washington DC,Clinton,,1
United States,Washington DC,Cockeysville,,1
United States,Washington DC,Colesville,,-2
United States,Washington DC,College Park,,1
United States,Washington DC,Colonial Beach,,-2
United States,Washington DC,Columbia,,1
United States,Washington DC,Crofton,,1
United States,Washington DC,Crownsville,,-2
United States,Washington DC,Culpeper,,-2
United States,Washington DC,Dale City,,1
United States,Washington DC,Damascus,,1
United States,Washington DC,Darnestown,,-2
United States,Washington DC,Davidsonville,,-2
United States,Washington DC,Deale,,-2
United States,Washington DC,Delaplane,,-2
United States,Washington DC,Derwood,,-2
United States,Washington DC,Dickerson,,-2
United States,Washington DC,District Heights,,-2
United States,Washington DC,Dulles,,1
United States,Washington DC,Dumfries,,1
United States,Washington DC,Dundalk,,1
United States,Washington DC,Dunn Loring,,-2
United States,Washington DC,East Case,,-2
United States,Washington DC,Edgewood,,-2
United States,Washington DC,Eldersburg,,-2
United States,Washington DC,Elkridge,,1
United States,Washington DC,Elkwood,,-2
United States,Washington DC,Ellicott City,,1
United States,Washington DC,Emmitsburg,,-2
United States,Washington DC,Fairfax,,1
United States,Washington DC,Fairfax Station,,1
United States,Washington DC,Fairland,,-2
United States,Washington DC,Falls Church,,1
United States,Washington DC,Fallston,,-2
United States,Washington DC,Finksburg,,-2
United States,Washington DC,Flint Hill,,-2
United States,Washington DC,Forestville,,-2
United States,Washington DC,Fort Belvoir,,-2
United States,Washington DC,Fort Lesley J. McNair,,-2
United States,Washington DC,Fort Meade,,1
United States,Washington DC,Fort Washington,,-2
United States,Washington DC,Frederick,,1
United States,Washington DC,Fredericksburg,,1
United States,Washington DC,Fulton,,1
United States,Washington DC,Gaithersburg,,1
United States,Washington DC,Gambrills,,-2
United States,Washington DC,Garrett Park,,-2
United States,Washington DC,Garrisonville,,-2
United States,Washington DC,Germantown,,1
United States,Washington DC,Glen Burnie,,1
United States,Washington DC,Glen Echo,,-2
United States,Washington DC,Glenarden,,-2
United States,Washington DC,Glenelg,,-2
United States,Washington DC,Glenn Dale,,-2
United States,Washington DC,Glyndon,,-2
United States,Washington DC,Grasonville,,-2
United States,Washington DC,Great Mills,,1
United States,Washington DC,Greater Landover,,-2
United States,Washington DC,Green Valley,,-2
United States,Washington DC,Greenbelt,,1
United States,Washington DC,Greenmount,,-2
United States,Washington DC,Halethorpe,,-2
United States,Washington DC,Hamilton,,1
United States,Washington DC,Harpers Ferry,,1
United States,Washington DC,Haymarket,,1
United States,Washington DC,Herald Harbor,,-2
United States,Washington DC,Herndon,,1
United States,Washington DC,Huntingtown,,-2
United States,Washington DC,Hyattsville,,1
United States,Washington DC,Ijamsville,,-2
United States,Washington DC,Indian Head,,-2
United States,Washington DC,Inwood,,-2
United States,Washington DC,Jarrettsville,,-2
United States,Washington DC,Jessup,,-2
United States,Washington DC,Kearneysville,,-2
United States,Washington DC,Kensington,,1
United States,Washington DC,Keymar,,-2
United States,Washington DC,King George,,-2
United States,Washington DC,La Plata,,1
United States,Washington DC,Langley Park,,-2
United States,Washington DC,Lanham,,-2
United States,Washington DC,Lansdowne,,-2
United States,Washington DC,Laurel,,1
United States,Washington DC,Laytonsville,,-2
United States,Washington DC,Leesburg,,1
United States,Washington DC,Lexington Park,,1
United States,Washington DC,Linthicum Heights,,-2
United States,Washington DC,Littlestown,,1
United States,Washington DC,Lochearn,,-2
United States,Washington DC,Lorton,,-2
United States,Washington DC,Lothian,,1
United States,Washington DC,Lovettsville,,-2
United States,Washington DC,Lusby,,-2
United States,Washington DC,Lutherville-Timonium,,1
United States,Washington DC,Magnolia,,1
United States,Washington DC,Manassas,,1
United States,Washington DC,Marlow Heights,,-2
United States,Washington DC,Marriottsville,,-2
United States,Washington DC,Maryland Line,,-2
United States,Washington DC,Mason Neck,,-2
United States,Washington DC,McLean,,1
United States,Washington DC,Merrifield,,-2
United States,Washington DC,Middleburg,,1
United States,Washington DC,Milford Mill,,-2
United States,Washington DC,Monkton,,1
United States,Washington DC,Montgomery Village,,1
United States,Washington DC,Mount Airy,,1
United States,Washington DC,Mount Vernon,,1
United States,Washington DC,Myersville,,-2
United States,Washington DC,New Freedom,,-2
United States,Washington DC,New Market,,-2
United States,Washington DC,Nokesville,,-2
United States,Washington DC,North Beach,,1
United States,Washington DC,North Bethesda,,1
United States,Washington DC,North Potomac,,-2
United States,Washington DC,North Springfield,,-2
United States,Washington DC,Oakton,,1
United States,Washington DC,Odenton,,1
United States,Washington DC,Olney,,1
United States,Washington DC,Owings,,1
United States,Washington DC,Owings Mills,,1
United States,Washington DC,Oxon Hill,,-2
United States,Washington DC,Paeonian Springs,,-2
United States,Washington DC,Parkton,,-2
United States,Washington DC,Parkville,,1
United States,Washington DC,Perry Hall,,-2
United States,Washington DC,Pikesville,,-2
United States,Washington DC,Poolesville,,1
United States,Washington DC,Potomac,,1
United States,Washington DC,Potomac Falls,,-2
United States,Washington DC,Prince Frederick,,-2
United States,Washington DC,Purcellville,,1
United States,Washington DC,Quantico,,-2
United States,Washington DC,Queenstown,,1
United States,Washington DC,Randallstown,,-2
United States,Washington DC,Ranson,,-2
United States,Washington DC,Reisterstown,,-2
United States,Washington DC,Reston,,1
United States,Washington DC,Riva,,-2
United States,Washington DC,Rockville,,1
United States,Washington DC,Rohrersville,,-2
United States,Washington DC,Rosedale,,-2
United States,Washington DC,Saint Leonard,,-2
United States,Washington DC,Saint Marys City,,-2
United States,Washington DC,Saint Michaels,,-2
United States,Washington DC,Seat Pleasant,,-2
United States,Washington DC,Severn,,1
United States,Washington DC,Severna Park,,1
United States,Washington DC,Sharpsburg,,-2
United States,Washington DC,Shepherdstown,,-2
United States,Washington DC,Silver Spring,,1
United States,Washington DC,South Riding,,1
United States,Washington DC,Sparks Glencoe,,-2
United States,Washington DC,Sparrows Point,,-2
United States,Washington DC,Spotsylvania Courthouse,,-2
United States,Washington DC,Springfield,,1
United States,Washington DC,Stafford,,1
United States,Washington DC,Sterling,,1
United States,Washington DC,Stevenson,,-2
United States,Washington DC,Stevensville,,1
United States,Washington DC,Suitland-Silver Hill,,-2
United States,Washington DC,Summit Point,,-2
United States,Washington DC,Sykesville,,1
United States,Washington DC,Takoma Park,,1
United States,Washington DC,Taneytown,,1
United States,Washington DC,Temple Hills,,-2
United States,Washington DC,Thurmont,,-2
